tract,state_abbr,year,annual_change,hpi,hpi1990,hpi2000,WARD
17031160200,IL,2005,15,498.68,292.17,150.41,39
17031160200,IL,2006,4.22,519.72,304.5,156.76,39
17031160200,IL,2007,-1.69,510.96,299.36,154.12,39
17031160200,IL,2008,-2.83,496.48,290.88,149.75,39
17031160200,IL,2009,-13.01,431.87,253.03,130.26,39
17031160200,IL,2010,-9.7,389.99,228.49,117.63,39
17031160200,IL,2011,-5.94,366.84,214.92,110.65,39
17031160200,IL,2012,-2.19,358.81,210.22,108.23,39
17031160200,IL,2013,4.26,374.08,219.17,112.83,39
17031160200,IL,2014,10.07,411.76,241.25,124.2,39
17031160200,IL,2015,-0.06,411.51,241.09,124.12,39
17031160200,IL,2016,11.17,457.46,268.02,137.98,39
17031160200,IL,2017,11.59,510.47,299.07,153.97,39
17031160400,IL,1986,NA,100,57.26,31.99,39
17031160400,IL,1987,13.99,113.99,65.27,36.46,39
17031160400,IL,1988,17.48,133.92,76.68,42.84,39
17031160400,IL,1989,14.2,152.93,87.57,48.92,39
17031160400,IL,1990,14.19,174.64,100,55.86,39
17031160400,IL,1991,-0.77,173.29,99.23,55.43,39
17031160400,IL,1992,8.69,188.35,107.85,60.25,39
17031160400,IL,1993,2.06,192.24,110.08,61.49,39
17031160400,IL,1994,10.73,212.86,121.89,68.09,39
17031160400,IL,1995,-5.43,201.3,115.27,64.39,39
17031160400,IL,1996,7.37,216.14,123.76,69.13,39
17031160400,IL,1997,6.41,229.99,131.69,73.56,39
17031160400,IL,1998,7.98,248.35,142.21,79.44,39
17031160400,IL,1999,8.61,269.75,154.46,86.28,39
17031160400,IL,2000,15.9,312.64,179.02,100,39
17031160400,IL,2001,16.67,364.75,208.86,116.67,39
17031160400,IL,2002,7.69,392.79,224.91,125.64,39
17031160400,IL,2003,9.17,428.8,245.54,137.16,39
17031160400,IL,2004,16.45,499.32,285.91,159.71,39
17031160400,IL,2005,9.99,549.18,314.47,175.66,39
17031160400,IL,2006,11.4,611.78,350.31,195.68,39
17031160400,IL,2007,-3.69,589.23,337.4,188.47,39
17031160400,IL,2008,-4.89,560.45,320.92,179.26,39
17031160400,IL,2009,-8.1,515.03,294.91,164.74,39
17031160400,IL,2010,-6.66,480.7,275.25,153.76,39
17031160400,IL,2011,-4.38,459.65,263.2,147.02,39
17031160400,IL,2012,-4.14,440.6,252.29,140.93,39
17031160400,IL,2013,9.33,481.71,275.83,154.08,39
17031160400,IL,2014,4.54,503.57,288.35,161.07,39
17031160400,IL,2015,9.61,551.96,316.06,176.55,39
17031160400,IL,2016,6.01,585.15,335.06,187.16,39
17031160400,IL,2017,-1.43,576.79,330.27,184.49,39
17031310600,NA,NA,NA,NA,NA,NA,25
17031310900,NA,NA,NA,NA,NA,NA,25
17031320400,NA,NA,NA,NA,NA,NA,42
17031061500,NA,NA,NA,NA,NA,NA,44
17031320600,NA,NA,NA,NA,NA,NA,4
17031740300,IL,1986,NA,100,67.37,43.31,19
17031740300,IL,1987,9.35,109.35,73.67,47.35,19
17031740300,IL,1988,5.9,115.8,78.01,50.15,19
17031740300,IL,1989,18.09,136.74,92.12,59.22,19
17031740300,IL,1990,8.55,148.44,100,64.28,19
17031740300,IL,1991,3.67,153.88,103.67,66.64,19
17031740300,IL,1992,6.5,163.88,110.41,70.97,19
17031740300,IL,1993,5.81,173.4,116.82,75.09,19
17031740300,IL,1994,4.1,180.52,121.62,78.18,19
17031740300,IL,1995,7.06,193.26,130.2,83.69,19
17031740300,IL,1996,0.94,195.09,131.43,84.48,19
17031740300,IL,1997,6.51,207.79,139.98,89.98,19
17031740300,IL,1998,2.71,213.42,143.78,92.42,19
17031740300,IL,1999,2.33,218.39,147.13,94.58,19
17031740300,IL,2000,5.73,230.92,155.57,100,19
17031740300,IL,2001,6.89,246.83,166.29,106.89,19
17031740300,IL,2002,8.32,267.36,180.12,115.78,19
17031740300,IL,2003,7.56,287.58,193.74,124.54,19
17031740300,IL,2004,12.94,324.81,218.82,140.66,19
17031740300,IL,2005,14.18,370.86,249.84,160.6,19
17031740300,IL,2006,10.63,410.29,276.41,177.68,19
17031740300,IL,2007,2.02,418.57,281.99,181.27,19
17031740300,IL,2008,-3.65,403.31,271.7,174.66,19
17031740300,IL,2009,-4.33,385.83,259.93,167.09,19
17031740300,IL,2010,-8.81,351.86,237.04,152.37,19
17031740300,IL,2011,-5.89,331.15,223.09,143.41,19
17031740300,IL,2012,-7.08,307.71,207.3,133.26,19
17031740300,IL,2013,1.86,313.45,211.17,135.74,19
17031740300,IL,2014,1.93,319.49,215.24,138.36,19
17031740300,IL,2015,5.45,336.91,226.98,145.9,19
17031740300,IL,2016,7.77,363.09,244.61,157.24,19
17031740300,IL,2017,0.16,363.65,244.99,157.48,19
17031660700,NA,NA,NA,NA,NA,NA,16
17031222700,NA,NA,NA,NA,NA,NA,1
17031221200,NA,NA,NA,NA,NA,NA,32
17031160700,IL,1987,NA,100,71.44,34.4,33
17031160700,IL,1988,18.79,118.79,84.86,40.87,33
17031160700,IL,1989,24.83,148.29,105.93,51.02,33
17031160700,IL,1990,-5.6,139.98,100,48.16,33
17031160700,IL,1991,14.61,160.44,114.61,55.2,33
17031160700,IL,1992,3.1,165.41,118.16,56.91,33
17031160700,IL,1993,5.42,174.38,124.57,59.99,33
17031160700,IL,1994,0.29,174.88,124.93,60.16,33
17031160700,IL,1995,3.39,180.8,129.16,62.2,33
17031160700,IL,1996,7.56,194.47,138.92,66.9,33
17031160700,IL,1997,7.68,209.4,149.59,72.04,33
17031160700,IL,1998,4.38,218.56,156.13,75.19,33
17031160700,IL,1999,12.42,245.7,175.52,84.53,33
17031160700,IL,2000,18.3,290.66,207.64,100,33
17031160700,IL,2001,11.65,324.52,231.83,111.65,33
17031160700,IL,2002,7.7,349.51,249.68,120.24,33
17031160700,IL,2003,9.48,382.64,273.35,131.64,33
17031160700,IL,2004,10.7,423.58,302.6,145.73,33
17031160700,IL,2005,15.51,489.27,349.52,168.33,33
17031160700,IL,2006,3.52,506.48,361.81,174.25,33
17031160700,IL,2007,-0.23,505.31,360.98,173.84,33
17031160700,IL,2008,0.43,507.5,362.54,174.6,33
17031160700,IL,2009,-5.99,477.08,340.82,164.13,33
17031160700,IL,2010,-9.96,429.57,306.87,147.79,33
17031160700,IL,2011,-2.84,417.36,298.15,143.59,33
17031160700,IL,2012,-0.23,416.39,297.46,143.25,33
17031160700,IL,2013,8.8,453.02,323.63,155.86,33
17031160700,IL,2014,8.09,489.66,349.8,168.46,33
17031160700,IL,2015,5.54,516.79,369.18,177.79,33
17031160700,IL,2016,4.37,539.39,385.33,185.57,33
17031160700,IL,2017,1.42,547.06,390.81,188.21,33
17031222200,IL,1992,NA,100,NA,NA,32
17031222200,IL,1993,6.75,106.75,NA,NA,32
17031222200,IL,1994,2.44,109.36,NA,NA,32
17031222200,IL,1995,7.19,117.23,NA,NA,32
17031222200,IL,1996,9.87,128.8,NA,NA,32
17031222200,IL,1997,-1.31,127.11,NA,NA,32
17031222200,IL,1998,15.23,146.47,NA,NA,32
17031222200,IL,1999,10.64,162.05,NA,NA,32
17031222200,IL,2000,NA,NA,NA,NA,32
17031222200,IL,2001,NA,215.01,NA,NA,32
17031222200,IL,2002,1.17,217.52,NA,NA,32
17031222200,IL,2003,4.97,228.33,NA,NA,32
17031222200,IL,2004,9.25,249.44,NA,NA,32
17031222200,IL,2005,19.27,297.51,NA,NA,32
17031222200,IL,2006,9.09,324.56,NA,NA,32
17031222200,IL,2007,-4.93,308.57,NA,NA,32
17031222200,IL,2008,8.61,335.12,NA,NA,32
17031222200,IL,2009,-14.24,287.41,NA,NA,32
17031222200,IL,2010,-3.89,276.22,NA,NA,32
17031222200,IL,2011,-2.48,269.37,NA,NA,32
17031222200,IL,2012,5.28,283.6,NA,NA,32
17031222200,IL,2013,4.86,297.4,NA,NA,32
17031222200,IL,2014,5.06,312.43,NA,NA,32
17031222200,IL,2015,4.33,325.97,NA,NA,32
17031222200,IL,2016,10.19,359.2,NA,NA,32
17031222200,IL,2017,-17.63,295.88,NA,NA,32
17031340500,NA,NA,NA,NA,NA,NA,11
17031330100,NA,NA,NA,NA,NA,NA,4
17031340300,IL,2003,NA,100,NA,NA,11
17031340300,IL,2004,10.59,110.59,NA,NA,11
17031340300,IL,2005,NA,NA,NA,NA,11
17031340300,IL,2006,NA,NA,NA,NA,11
17031340300,IL,2007,NA,NA,NA,NA,11
17031340300,IL,2008,NA,141.78,NA,NA,11
17031340300,IL,2009,-9.44,128.39,NA,NA,11
17031340300,IL,2010,1.22,129.96,NA,NA,11
17031340300,IL,2011,-4.62,123.95,NA,NA,11
17031340300,IL,2012,-10.61,110.81,NA,NA,11
17031340300,IL,2013,NA,NA,NA,NA,11
17031340300,IL,2014,NA,NA,NA,NA,11
17031340300,IL,2015,NA,NA,NA,NA,11
17031340300,IL,2016,NA,NA,NA,NA,11
17031340300,IL,2017,NA,NA,NA,NA,11
17031350400,NA,NA,NA,NA,NA,NA,3
17031750500,IL,1986,NA,100,75.51,45.18,34
17031750500,IL,1987,5.9,105.9,79.97,47.85,34
17031750500,IL,1988,12.33,118.95,89.82,53.75,34
17031750500,IL,1989,8.11,128.6,97.11,58.1,34
17031750500,IL,1990,2.98,132.43,100,59.83,34
17031750500,IL,1991,7.74,142.68,107.74,64.47,34
17031750500,IL,1992,9.09,155.64,117.53,70.32,34
17031750500,IL,1993,4.87,163.23,123.26,73.75,34
17031750500,IL,1994,-2.89,158.52,119.7,71.62,34
17031750500,IL,1995,6.54,168.88,127.52,76.3,34
17031750500,IL,1996,12.34,189.72,143.27,85.72,34
17031750500,IL,1997,3.12,195.65,147.74,88.4,34
17031750500,IL,1998,-3.19,189.4,143.02,85.58,34
17031750500,IL,1999,10.11,208.55,157.48,94.23,34
17031750500,IL,2000,6.12,221.33,167.13,100,34
17031750500,IL,2001,4.45,231.18,174.57,104.45,34
17031750500,IL,2002,9.47,253.06,191.09,114.34,34
17031750500,IL,2003,5.33,266.54,201.27,120.43,34
17031750500,IL,2004,14.73,305.8,230.91,138.16,34
17031750500,IL,2005,8.48,331.74,250.5,149.89,34
17031750500,IL,2006,9.94,364.73,275.41,164.79,34
17031750500,IL,2007,2.81,374.98,283.16,169.42,34
17031750500,IL,2008,-2.57,365.35,275.88,165.07,34
17031750500,IL,2009,-7.72,337.13,254.57,152.32,34
17031750500,IL,2010,-7.79,310.88,234.75,140.46,34
17031750500,IL,2011,-4,298.45,225.37,134.85,34
17031750500,IL,2012,-8.11,274.24,207.09,123.91,34
17031750500,IL,2013,7.59,295.05,222.8,133.31,34
17031750500,IL,2014,-4,283.24,213.88,127.97,34
17031750500,IL,2015,9.52,310.21,234.25,140.16,34
17031750500,IL,2016,11.8,346.82,261.89,156.7,34
17031750500,IL,2017,-8.69,316.67,239.12,143.08,34
17031750400,IL,1986,NA,100,69.84,46.77,19
17031750400,IL,1987,2.18,102.18,71.36,47.79,19
17031750400,IL,1988,8.89,111.26,77.7,52.04,19
17031750400,IL,1989,23.51,137.42,95.97,64.27,19
17031750400,IL,1990,4.2,143.19,100,66.97,19
17031750400,IL,1991,3.5,148.19,103.5,69.31,19
17031750400,IL,1992,7.19,158.84,110.93,74.29,19
17031750400,IL,1993,5,166.79,116.49,78.01,19
17031750400,IL,1994,0.71,167.98,117.31,78.56,19
17031750400,IL,1995,8.29,181.9,127.03,85.07,19
17031750400,IL,1996,-0.26,181.41,126.7,84.84,19
17031750400,IL,1997,5.5,191.39,133.66,89.51,19
17031750400,IL,1998,1.51,194.27,135.67,90.86,19
17031750400,IL,1999,2.3,198.73,138.79,92.94,19
17031750400,IL,2000,7.59,213.82,149.33,100,19
17031750400,IL,2001,7.65,230.18,160.76,107.65,19
17031750400,IL,2002,4.43,240.38,167.88,112.42,19
17031750400,IL,2003,7.48,258.36,180.43,120.83,19
17031750400,IL,2004,15.64,298.75,208.64,139.72,19
17031750400,IL,2005,12.61,336.43,234.95,157.34,19
17031750400,IL,2006,8.47,364.93,254.86,170.67,19
17031750400,IL,2007,-0.68,362.45,253.13,169.51,19
17031750400,IL,2008,0.96,365.92,255.55,171.13,19
17031750400,IL,2009,-8.9,333.37,232.82,155.91,19
17031750400,IL,2010,-9.52,301.62,210.65,141.06,19
17031750400,IL,2011,-4.5,288.04,201.16,134.71,19
17031750400,IL,2012,-6.03,270.68,189.04,126.59,19
17031750400,IL,2013,0.95,273.24,190.83,127.79,19
17031750400,IL,2014,3.41,282.56,197.34,132.15,19
17031750400,IL,2015,2.64,290.01,202.54,135.63,19
17031750400,IL,2016,2,295.81,206.59,138.34,19
17031750400,IL,2017,-2.2,289.29,202.03,135.29,19
17031750200,IL,1986,NA,100,71.67,44.24,19
17031750200,IL,1987,0.37,100.37,71.94,44.4,19
17031750200,IL,1988,15.46,115.89,83.06,51.26,19
17031750200,IL,1989,4.8,121.46,87.05,53.73,19
17031750200,IL,1990,14.87,139.52,100,61.72,19
17031750200,IL,1991,9.1,152.22,109.1,67.34,19
17031750200,IL,1992,4.4,158.92,113.9,70.3,19
17031750200,IL,1993,6.56,169.35,121.38,74.91,19
17031750200,IL,1994,-3.54,163.36,117.08,72.26,19
17031750200,IL,1995,8.15,176.67,126.62,78.15,19
17031750200,IL,1996,6.08,187.41,134.32,82.9,19
17031750200,IL,1997,9.1,204.47,146.55,90.45,19
17031750200,IL,1998,0.38,205.25,147.11,90.79,19
17031750200,IL,1999,5.96,217.49,155.88,96.21,19
17031750200,IL,2000,3.94,226.06,162.03,100,19
17031750200,IL,2001,5.41,238.3,170.8,105.41,19
17031750200,IL,2002,8.07,257.54,184.59,113.93,19
17031750200,IL,2003,4.9,270.15,193.63,119.5,19
17031750200,IL,2004,9.84,296.75,212.69,131.27,19
17031750200,IL,2005,9.14,323.86,232.12,143.26,19
17031750200,IL,2006,18.11,382.51,274.16,169.21,19
17031750200,IL,2007,4.75,400.68,287.18,177.24,19
17031750200,IL,2008,-3.42,386.98,277.36,171.18,19
17031750200,IL,2009,-12.54,338.45,242.58,149.72,19
17031750200,IL,2010,-8.41,309.99,222.18,137.13,19
17031750200,IL,2011,-1.59,305.07,218.66,134.95,19
17031750200,IL,2012,-9.53,276.01,197.83,122.09,19
17031750200,IL,2013,-0.5,274.62,196.83,121.48,19
17031750200,IL,2014,9.68,301.19,215.87,133.23,19
17031750200,IL,2015,-0.98,298.23,213.75,131.92,19
17031750200,IL,2016,-0.08,297.98,213.57,131.81,19
17031750200,IL,2017,8.31,322.73,231.31,142.76,19
17031430200,IL,1993,NA,100,NA,77.93,5
17031430200,IL,1994,-6.92,93.08,NA,72.53,5
17031430200,IL,1995,12.2,104.43,NA,81.38,5
17031430200,IL,1996,-1.32,103.04,NA,80.3,5
17031430200,IL,1997,9.95,113.29,NA,88.29,5
17031430200,IL,1998,0.65,114.02,NA,88.86,5
17031430200,IL,1999,6.36,121.27,NA,94.51,5
17031430200,IL,2000,5.81,128.32,NA,100,5
17031430200,IL,2001,10.66,141.99,NA,110.66,5
17031430200,IL,2002,14.49,162.57,NA,126.69,5
17031430200,IL,2003,-5.39,153.8,NA,119.86,5
17031430200,IL,2004,13.21,174.12,NA,135.69,5
17031430200,IL,2005,14.46,199.29,NA,155.31,5
17031430200,IL,2006,4.87,208.99,NA,162.87,5
17031430200,IL,2007,4.07,217.5,NA,169.5,5
17031430200,IL,2008,-7.11,202.03,NA,157.44,5
17031430200,IL,2009,-18.03,165.6,NA,129.05,5
17031430200,IL,2010,-0.34,165.03,NA,128.61,5
17031430200,IL,2011,-1.97,161.78,NA,126.08,5
17031430200,IL,2012,-10.16,145.35,NA,113.27,5
17031430200,IL,2013,1.49,147.51,NA,114.95,5
17031430200,IL,2014,11.72,164.8,NA,128.43,5
17031430200,IL,2015,-0.94,163.25,NA,127.22,5
17031430200,IL,2016,4.74,170.99,NA,133.25,5
17031430200,IL,2017,NA,NA,NA,NA,5
17031660800,IL,1993,NA,100,NA,79.24,17
17031660800,IL,1994,-7.11,92.89,NA,73.61,17
17031660800,IL,1995,1.4,94.19,NA,74.64,17
17031660800,IL,1996,16.51,109.75,NA,86.96,17
17031660800,IL,1997,-2.11,107.43,NA,85.13,17
17031660800,IL,1998,12.93,121.32,NA,96.14,17
17031660800,IL,1999,3.52,125.59,NA,99.52,17
17031660800,IL,2000,0.48,126.2,NA,100,17
17031660800,IL,2001,16.41,146.91,NA,116.41,17
17031660800,IL,2002,2.4,150.44,NA,119.21,17
17031660800,IL,2003,15.49,173.75,NA,137.68,17
17031660800,IL,2004,13.1,196.51,NA,155.72,17
17031660800,IL,2005,12.44,220.94,NA,175.08,17
17031660800,IL,2006,10.01,243.06,NA,192.6,17
17031660800,IL,2007,1.03,245.58,NA,194.6,17
17031660800,IL,2008,3.51,254.19,NA,201.42,17
17031660800,IL,2009,-24.61,191.63,NA,151.85,17
17031660800,IL,2010,-28.3,137.39,NA,108.87,17
17031660800,IL,2011,NA,NA,NA,NA,17
17031660800,IL,2012,NA,137.89,NA,109.26,17
17031660800,IL,2013,-4.72,131.38,NA,104.11,17
17031660800,IL,2014,6.93,140.48,NA,111.32,17
17031660800,IL,2015,1.83,143.05,NA,113.35,17
17031660800,IL,2016,-1.4,141.04,NA,111.76,17
17031660800,IL,2017,NA,NA,NA,NA,17
17031660900,NA,NA,NA,NA,NA,NA,17
17031670200,NA,NA,NA,NA,NA,NA,16
17031670300,NA,NA,NA,NA,NA,NA,16
17031222600,NA,NA,NA,NA,NA,NA,1
17031230400,IL,2002,NA,100,NA,NA,26
17031230400,IL,2003,10.89,110.89,NA,NA,26
17031230400,IL,2004,14.77,127.27,NA,NA,26
17031230400,IL,2005,22.62,156.06,NA,NA,26
17031230400,IL,2006,6.44,166.11,NA,NA,26
17031230400,IL,2007,-3.03,161.07,NA,NA,26
17031230400,IL,2008,4.08,167.65,NA,NA,26
17031230400,IL,2009,-29.41,118.34,NA,NA,26
17031230400,IL,2010,0.74,119.21,NA,NA,26
17031230400,IL,2011,-9.82,107.51,NA,NA,26
17031230400,IL,2012,-4.31,102.88,NA,NA,26
17031230400,IL,2013,-6.81,95.87,NA,NA,26
17031230400,IL,2014,25.6,120.41,NA,NA,26
17031230400,IL,2015,22.21,147.15,NA,NA,26
17031230400,IL,2016,8.82,160.14,NA,NA,26
17031230400,IL,2017,5.4,168.78,NA,NA,26
17031170400,IL,1986,NA,100,69.73,45.2,38
17031170400,IL,1987,9.48,109.48,76.34,49.48,38
17031170400,IL,1988,17.61,128.75,89.79,58.2,38
17031170400,IL,1989,3.03,132.66,92.51,59.96,38
17031170400,IL,1990,8.1,143.4,100,64.82,38
17031170400,IL,1991,3.08,147.82,103.08,66.81,38
17031170400,IL,1992,3.2,152.55,106.38,68.95,38
17031170400,IL,1993,2.47,156.31,109,70.65,38
17031170400,IL,1994,4.27,162.99,113.66,73.67,38
17031170400,IL,1995,4.76,170.76,119.08,77.18,38
17031170400,IL,1996,4.32,178.13,124.22,80.51,38
17031170400,IL,1997,4.41,185.99,129.7,84.06,38
17031170400,IL,1998,1.11,188.05,131.14,85,38
17031170400,IL,1999,8.94,204.86,142.86,92.6,38
17031170400,IL,2000,8,221.24,154.28,100,38
17031170400,IL,2001,13.37,250.82,174.91,113.37,38
17031170400,IL,2002,7.69,270.11,188.36,122.09,38
17031170400,IL,2003,4.26,281.61,196.38,127.29,38
17031170400,IL,2004,13.79,320.44,223.46,144.84,38
17031170400,IL,2005,10.26,353.31,246.38,159.69,38
17031170400,IL,2006,9.11,385.48,268.81,174.23,38
17031170400,IL,2007,-0.37,384.04,267.81,173.58,38
17031170400,IL,2008,-11.63,339.37,236.66,153.39,38
17031170400,IL,2009,-11.56,300.15,209.31,135.66,38
17031170400,IL,2010,-16.9,249.43,173.94,112.74,38
17031170400,IL,2011,-7.86,229.83,160.27,103.88,38
17031170400,IL,2012,-6.01,216.02,150.64,97.64,38
17031170400,IL,2013,9.49,236.52,164.94,106.91,38
17031170400,IL,2014,3.69,245.26,171.03,110.86,38
17031170400,IL,2015,10.92,272.04,189.71,122.96,38
17031170400,IL,2016,3.57,281.76,196.48,127.35,38
17031170400,IL,2017,5.65,297.66,207.57,134.54,38
17031380700,NA,NA,NA,NA,NA,NA,3
17031381900,NA,NA,NA,NA,NA,NA,3
17031390200,NA,NA,NA,NA,NA,NA,4
17031171000,IL,1986,NA,100,74.27,47.63,38
17031171000,IL,1987,1.21,101.21,75.17,48.21,38
17031171000,IL,1988,16.69,118.1,87.72,56.25,38
17031171000,IL,1989,12.08,132.37,98.31,63.05,38
17031171000,IL,1990,1.72,134.64,100,64.13,38
17031171000,IL,1991,2.39,137.87,102.39,65.66,38
17031171000,IL,1992,2.98,141.98,105.45,67.62,38
17031171000,IL,1993,3.17,146.49,108.79,69.77,38
17031171000,IL,1994,4.33,152.83,113.51,72.79,38
17031171000,IL,1995,4.71,160.03,118.85,76.22,38
17031171000,IL,1996,1.42,162.3,120.54,77.3,38
17031171000,IL,1997,2.83,166.89,123.95,79.49,38
17031171000,IL,1998,2.33,170.78,126.84,81.34,38
17031171000,IL,1999,7.69,183.92,136.6,87.6,38
17031171000,IL,2000,14.16,209.96,155.94,100,38
17031171000,IL,2001,9.36,229.61,170.53,109.36,38
17031171000,IL,2002,10.15,252.93,187.85,120.47,38
17031171000,IL,2003,5.13,265.9,197.49,126.64,38
17031171000,IL,2004,10.8,294.61,218.81,140.32,38
17031171000,IL,2005,11.43,328.28,243.81,156.36,38
17031171000,IL,2006,8.5,356.19,264.54,169.65,38
17031171000,IL,2007,2.48,365.04,271.11,173.86,38
17031171000,IL,2008,-10.47,326.8,242.71,155.65,38
17031171000,IL,2009,-17.67,269.07,199.84,128.15,38
17031171000,IL,2010,-13.52,232.7,172.82,110.83,38
17031171000,IL,2011,-8.33,213.32,158.43,101.6,38
17031171000,IL,2012,-4.46,203.81,151.37,97.07,38
17031171000,IL,2013,3.62,211.2,156.86,100.59,38
17031171000,IL,2014,15.02,242.91,180.41,115.69,38
17031171000,IL,2015,4.83,254.64,189.12,121.28,38
17031171000,IL,2016,7.17,272.9,202.68,129.98,38
17031171000,IL,2017,5.58,288.13,213.99,137.23,38
17031180100,IL,1985,NA,100,66.04,43.2,36
17031180100,IL,1986,11.65,111.65,73.73,48.23,36
17031180100,IL,1987,4.37,116.53,76.96,50.34,36
17031180100,IL,1988,12.64,131.26,86.69,56.71,36
17031180100,IL,1989,9.52,143.75,94.94,62.1,36
17031180100,IL,1990,5.33,151.42,100,65.42,36
17031180100,IL,1991,0.56,152.27,100.56,65.78,36
17031180100,IL,1992,5.15,160.11,105.74,69.17,36
17031180100,IL,1993,5.02,168.15,111.05,72.64,36
17031180100,IL,1994,0.94,169.73,112.09,73.33,36
17031180100,IL,1995,2.84,174.55,115.28,75.41,36
17031180100,IL,1996,2.25,178.47,117.87,77.1,36
17031180100,IL,1997,2.55,183.03,120.88,79.07,36
17031180100,IL,1998,3.98,190.32,125.69,82.22,36
17031180100,IL,1999,7.36,204.33,134.94,88.27,36
17031180100,IL,2000,13.28,231.47,152.87,100,36
17031180100,IL,2001,11.3,257.63,170.14,111.3,36
17031180100,IL,2002,8.99,280.8,185.45,121.31,36
17031180100,IL,2003,7.36,301.46,199.1,130.24,36
17031180100,IL,2004,9.98,331.54,218.96,143.23,36
17031180100,IL,2005,13.18,375.24,247.82,162.11,36
17031180100,IL,2006,4.28,391.3,258.42,169.05,36
17031180100,IL,2007,9.25,427.49,282.32,184.68,36
17031180100,IL,2008,-13.57,369.46,244,159.62,36
17031180100,IL,2009,-21.46,290.18,191.65,125.37,36
17031180100,IL,2010,-10.46,259.82,171.59,112.25,36
17031180100,IL,2011,-4.35,248.52,164.13,107.37,36
17031180100,IL,2012,-7.16,230.74,152.39,99.68,36
17031180100,IL,2013,3.93,239.81,158.38,103.6,36
17031180100,IL,2014,4.92,251.61,166.17,108.7,36
17031180100,IL,2015,18.08,297.1,196.21,128.36,36
17031180100,IL,2016,1.11,300.41,198.4,129.78,36
17031180100,IL,2017,8.19,325,214.64,140.41,36
17031390300,NA,NA,NA,NA,NA,NA,4
17031390700,NA,NA,NA,NA,NA,NA,NA
17031400300,NA,NA,NA,NA,NA,NA,20
17031400400,NA,NA,NA,NA,NA,NA,20
17031400500,NA,NA,NA,NA,NA,NA,20
17031400800,NA,NA,NA,NA,NA,NA,20
17031410100,NA,NA,NA,NA,NA,NA,NA
17031440300,IL,1993,NA,100,NA,72.15,6
17031440300,IL,1994,2.93,102.93,NA,74.27,6
17031440300,IL,1995,10.58,113.82,NA,82.13,6
17031440300,IL,1996,-2.72,110.72,NA,79.89,6
17031440300,IL,1997,4.05,115.2,NA,83.12,6
17031440300,IL,1998,7.49,123.83,NA,89.35,6
17031440300,IL,1999,6.16,131.46,NA,94.85,6
17031440300,IL,2000,5.43,138.59,NA,100,6
17031440300,IL,2001,8.74,150.71,NA,108.74,6
17031440300,IL,2002,1.56,153.06,NA,110.44,6
17031440300,IL,2003,5.64,161.69,NA,116.67,6
17031440300,IL,2004,6.68,172.5,NA,124.46,6
17031440300,IL,2005,4.52,180.3,NA,130.09,6
17031440300,IL,2006,21.33,218.75,NA,157.84,6
17031440300,IL,2007,-4.1,209.78,NA,151.36,6
17031440300,IL,2008,-0.69,208.33,NA,150.32,6
17031440300,IL,2009,-21.72,163.08,NA,117.67,6
17031440300,IL,2010,-2.66,158.74,NA,114.54,6
17031440300,IL,2011,-2.76,154.36,NA,111.38,6
17031440300,IL,2012,-9.83,139.18,NA,100.43,6
17031440300,IL,2013,0.8,140.29,NA,101.23,6
17031440300,IL,2014,4.95,147.23,NA,106.23,6
17031440300,IL,2015,-3.57,141.97,NA,102.44,6
17031440300,IL,2016,5.38,149.61,NA,107.95,6
17031440300,IL,2017,2.99,154.09,NA,111.18,6
17031440700,NA,NA,NA,NA,NA,NA,9
17031430800,NA,NA,NA,NA,NA,NA,7
17031671800,NA,NA,NA,NA,NA,NA,17
17031680500,NA,NA,NA,NA,NA,NA,16
17031681100,NA,NA,NA,NA,NA,NA,6
17031200100,IL,1986,NA,100,62.26,39.64,31
17031200100,IL,1987,7.1,107.1,66.68,42.46,31
17031200100,IL,1988,23.94,132.74,82.65,52.62,31
17031200100,IL,1989,2.69,136.31,84.87,54.04,31
17031200100,IL,1990,17.83,160.62,100,63.68,31
17031200100,IL,1991,1.45,162.94,101.45,64.6,31
17031200100,IL,1992,6.81,174.04,108.36,69,31
17031200100,IL,1993,0.34,174.64,108.73,69.24,31
17031200100,IL,1994,1.28,176.88,110.13,70.12,31
17031200100,IL,1995,0.96,178.57,111.18,70.79,31
17031200100,IL,1996,3.58,184.96,115.16,73.33,31
17031200100,IL,1997,8.45,200.6,124.89,79.53,31
17031200100,IL,1998,2.11,204.83,127.53,81.21,31
17031200100,IL,1999,11.14,227.64,141.73,90.25,31
17031200100,IL,2000,10.81,252.24,157.05,100,31
17031200100,IL,2001,14.24,288.16,179.41,114.24,31
17031200100,IL,2002,8.27,311.99,194.25,123.69,31
17031200100,IL,2003,7.32,334.81,208.46,132.74,31
17031200100,IL,2004,12.24,375.8,233.97,148.98,31
17031200100,IL,2005,12.81,423.94,263.94,168.07,31
17031200100,IL,2006,7.53,455.86,283.82,180.72,31
17031200100,IL,2007,4.48,476.29,296.54,188.82,31
17031200100,IL,2008,-16.11,399.57,248.78,158.41,31
17031200100,IL,2009,-15.09,339.28,211.24,134.51,31
17031200100,IL,2010,-16.69,282.64,175.97,112.05,31
17031200100,IL,2011,-0.87,280.17,174.43,111.07,31
17031200100,IL,2012,-9.91,252.4,157.15,100.06,31
17031200100,IL,2013,0.73,254.24,158.29,100.79,31
17031200100,IL,2014,23.69,314.47,195.79,124.67,31
17031200100,IL,2015,5.5,331.78,206.57,131.53,31
